Main distributer code,main distibuter  name,sub distributer code,sub distributer name,Seller Code,Seller Name,Seller OrderReason,Seller Type,Buyer Code,Buyer Name,Buyer Type,BASIC Model,QTY,VALUE
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,S931BB,2,147998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,S931BC,2,159998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,S942BC,5,434995
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,S942BQ,1,106999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,S948BC,3,476997
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,S948BE,1,158999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD4283,galaxy communication badiadka,Dealer,A066BG,1,13461
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD4283,galaxy communication badiadka,Dealer,A166PH,1,18446
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD4283,galaxy communication badiadka,Dealer,A266BL,1,27183
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD4283,galaxy communication badiadka,Dealer,A566EG,2,86536
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD4283,galaxy communication badiadka,Dealer,E176BB,1,18999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,DEMO,SMD,KERD002799,G Smart mobile,Dealer,S942BC,1,86999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024636,66 Mobiles,Dealer,A076BB,1,15864
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024636,66 Mobiles,Dealer,A176NL,1,20672
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024636,66 Mobiles,Dealer,A366EK,2,73076
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024636,66 Mobiles,Dealer,E176BA,3,53997
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,A066BD,2,25960
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,A076BB,1,15864
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,A176NL,2,41344
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,A176NN,1,26922
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,A366EK,1,36538
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,E176BA,1,17999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,E176BB,1,19999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,E176BD,1,21999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,E566BB,2,61998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001614,GM NEERCHAL,Dealer,A076BB,1,15864
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001614,GM NEERCHAL,Dealer,A366EK,1,36538
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001614,GM NEERCHAL,Dealer,E566BA,1,27999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001614,GM NEERCHAL,Dealer,M558BA,1,26999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001614,GM NEERCHAL,Dealer,M558BC,1,29999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001614,GM NEERCHAL,Dealer,S942BC,1,86999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,A076BB,2,31728
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,A076BC,1,17788
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,A176NL,4,82688
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,A176NM,4,90380
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,A366EK,2,73076
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,E176BA,1,17999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,E176BB,1,19999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,M145FD,1,8999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,A075FD,1,10999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,A076BB,3,47592
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,A076BC,1,17788
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,A176NL,4,82688
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,A566EG,1,45191
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,E176BA,5,89995
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,E176BB,4,79996
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,E176BD,2,43998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,M135FP,1,11999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001670,MOBILE HUT,Dealer,A066BD,2,25960
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001670,MOBILE HUT,Dealer,A176BN,1,26922
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001670,MOBILE HUT,Dealer,A176NM,1,22595
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A066BD,2,25960
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A075FD,2,21998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A076BB,5,79320
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A076BC,2,35576
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A176NL,3,62016
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A176NM,3,67785
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A176NN,1,26922
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A366EK,2,73076
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A376EG,3,137016
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A576BF,2,109614
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A576BG,2,120190
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,E145FD,1,8999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,E176BB,3,59997
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,E176BD,1,21999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,M366BG,1,26999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,S942BC,3,260997
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,X135GA,1,18999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A066BD,2,25960
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A075FD,2,21998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A076BB,4,63456
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A076BC,4,71152
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A176NL,3,62016
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A176NN,1,26922
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A376ED,3,121152
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A376EG,4,182688
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A566EG,1,45191
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A576BF,1,54807
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,E176BA,4,71996
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,E176BB,1,19999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,E366BB,3,62997
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,E566BA,2,55998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,E566BB,1,30999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,S942BC,1,86999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A076BB,3,47592
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A076BC,1,17788
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A176NL,3,62016
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A176NM,1,22595
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A176NN,2,53844
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A366EJ,1,32691
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A376ED,1,40384
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,E176BA,1,17999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,E176BB,3,59997
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,E176BD,1,21999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,S942BC,1,86999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,A076BB,5,79320
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,A176NL,1,20672
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,A176NM,2,45190
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,A366EJ,2,65382
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,A566EG,1,45191
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,E176BB,1,19999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,E566BA,3,83997
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,S942BC,1,86999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD004877,OMAN MOBILE UPPALA,Dealer,A066BD,1,12980
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD004877,OMAN MOBILE UPPALA,Dealer,A176NL,1,20672
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD004877,OMAN MOBILE UPPALA,Dealer,A176NN,1,26922
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD004877,OMAN MOBILE UPPALA,Dealer,A366EJ,1,32691
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD004877,OMAN MOBILE UPPALA,Dealer,A366EK,2,73076
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD004877,OMAN MOBILE UPPALA,Dealer,A376ED,1,40384
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD004877,OMAN MOBILE UPPALA,Dealer,E176BA,1,17999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD004877,OMAN MOBILE UPPALA,Dealer,S942BC,1,86999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD004877,OMAN MOBILE UPPALA,Dealer,S948BB,1,138999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009356,I PHIX MOBILE STORE,Dealer,A176NL,1,20672
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009356,I PHIX MOBILE STORE,Dealer,A376ED,1,40384
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009356,I PHIX MOBILE STORE,Dealer,A376EG,2,91344
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009356,I PHIX MOBILE STORE,Dealer,A566EG,1,45191
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009363,BEST MOBILES,Dealer,A166PH,1,18446
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009363,BEST MOBILES,Dealer,A176NL,2,41344
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009363,BEST MOBILES,Dealer,E566BB,2,61998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009675,Mobile Point Badiadka,Dealer,A066BD,1,12980
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009675,Mobile Point Badiadka,Dealer,A076BB,1,15864
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009675,Mobile Point Badiadka,Dealer,A166PB,1,16989
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009675,Mobile Point Badiadka,Dealer,A366EK,1,36538
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009675,Mobile Point Badiadka,Dealer,E176BA,1,17999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009675,Mobile Point Badiadka,Dealer,E176BB,1,19999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD010821,SWEEKAR COMMUNICATIONS,Dealer,A066BD,1,12980
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD010821,SWEEKAR COMMUNICATIONS,Dealer,A066BG,1,14903
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD010855,Your choice mobiles,Dealer,A066BG,1,14903
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD010855,Your choice mobiles,Dealer,A266BK,1,24271
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD011791,4U MOBILE,Dealer,E176BA,2,35998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD012662,PHONIZ,Dealer,A076BC,2,35576
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD012662,PHONIZ,Dealer,A176NL,2,41344
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD012662,PHONIZ,Dealer,A176NM,2,45190
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD012662,PHONIZ,Dealer,A366EJ,1,32691
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A066BD,2,25960
